ALL_Sec,ALL_Prim,Comf_Sec,Comf_Prim,Low_Sec,Eco_Sec,Eco_Prim,Bus_Sec,Bus_Prim,Russia,Moscow,CPI,timestamp
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-12
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-13
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-14
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-15
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-16
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-17
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-18
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-19
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-20
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-21
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-22
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-23
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-24
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-25
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-26
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-27
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-28
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-29
168869.88,130983.31,165088.49,146313.66,129339.07,156099.89,112556.82,242458.02,190408.48,"23,369.20","44,898.70",376.2,2012-11-30
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-01
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-02
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-03
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-04
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-05
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-06
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-07
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-08
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-09
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-10
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-11
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-12
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-13
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-14
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-15
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-16
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-17
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-18
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-19
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-20
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-21
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-22
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-23
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-24
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-25
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-26
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-27
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-28
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-29
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-30
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"23,369.20","44,898.70",377.9,2012-12-31
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-01
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-02
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-03
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-04
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-05
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-06
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-07
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-08
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-09
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-10
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-11
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-12
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-13
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-14
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-15
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-16
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-17
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-18
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-19
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-20
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-21
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-22
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-23
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-24
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-25
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-26
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-27
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-28
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-29
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-30
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",379.2,2013-01-31
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-01
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-02
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-03
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-04
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-05
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-06
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-07
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-08
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-09
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-10
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-11
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-12
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-13
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-14
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-15
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-16
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-17
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-18
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-19
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-20
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-21
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-22
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-23
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-24
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-25
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-26
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-27
172260.14,130532.46,171012.72,146443.1,129284.72,156056.44,111466.91,237682.54,190408.48,"26,628.90","48,830.40",381.2,2013-02-28
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-01
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-02
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-03
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-04
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-05
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-06
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-07
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-08
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-09
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-10
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-11
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-12
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-13
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-14
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-15
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-16
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-17
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-18
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-19
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-20
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-21
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-22
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-23
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-24
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-25
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-26
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-27
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-28
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-29
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-30
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",384.9,2013-03-31
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-01
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-02
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-03
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-04
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-05
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-06
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-07
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-08
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-09
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-10
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-11
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-12
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-13
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-14
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-15
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-16
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-17
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-18
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-19
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-20
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-21
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-22
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-23
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-24
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-25
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-26
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-27
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-28
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-29
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",387.1,2013-04-30
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-01
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-02
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-03
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-04
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-05
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-06
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-07
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-08
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-09
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-10
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-11
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-12
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-13
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-14
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-15
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-16
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-17
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-18
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-19
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-20
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-21
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-22
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-23
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-24
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-25
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-26
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-27
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-28
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-29
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-30
176319.51,129965.62,176285.83,144372.59,130072.07,157663.89,112499.58,240542.49,190408.48,"26,628.90","48,830.40",388.5,2013-05-31
